-2.346720,2.302799,1.161385,1.516764,-1.566124,0.915630,-0.508662,-0.901384,-0.102004,-0.649883,-3.740343,-3.264466,2.074714,-0.152480,0.374779,2.230250,-0.188920,0.851649,0.682441,0.461839,-1.994698,0.342083,-2.826263,-1.626104,0.261559,-0.900364,0.351235,-0.453028,0.528752,0.704814,-4.651839,-0.029374,1.335512,1.289927,-2.468912,1.830026,1.509610,-1.386183,-0.250586,-1.332141,-0.530204,3.557760,0.581564,1.296020,-1.303028,0.472122,-0.379703,0.021795,-1.512853,0.255620,2.002071,1.924410,-0.623616,-2.357835,-2.317161,-0.107018,-0.736171,-0.392694,-0.495166,1.967647,-0.259357,0.671815,0.128222,1.620579,1.299661,-0.647178,0.199670,-1.552371,0.932473,0.201305,0.867062,-1.586633,0.924017,0.607876,-3.580689,-0.780155,-2.459813,0.765647,-0.365408,-1.933880,-0.342426,-0.111147,0.870456,0.035494,0.582052,0.934889,-1.601922,0.257887,1.583502,0.367146,-0.074914,-1.922167,-0.986028,-1.376228,-1.990112,-1.625276,0.424197,-0.121144,-1.498000,-0.541321,-0.538129,-1.206836,1.986556,-0.573476,0.012608,-0.627076,-1.758171,-2.078940,2.395098,-0.038438,-0.440244,2.827160,-1.297986,1.273372,-0.608471,0.453031,1.450597,1.357159,0.065418,-1.250555,0.415538,0.080935,-2.139632,0.129069,-1.040874,0.391838,-0.116869,1.914220,0.915409,1.598488,-0.047295,0.344529,-0.203125,0.522289,1.696207,1.533454,1.449591,-0.896451,1.169937,-0.696744,1.363527,1.791345,0.486201,-1.565496,2.987100,0.301620,0.728818,-0.185359,-1.639226,-1.207337,-1.590428,-0.795130,1.306635,-0.785337,-0.789415,0.273249,0.575656,-1.256679,2.743703,-1.912433,0.471006,-0.158725,-0.833013,-2.712947,-1.240529,-0.321317,-2.193786,1.531461,2.134997,3.641378,-1.504185,1.622243,0.211613,1.132683,0.249552,0.055901,0.969507,4.291494,0.497839,-0.131244,0.925497,-3.004624,1.459671,-1.346416,-0.376566,0.400746,-0.326452,-2.877173,1.918809,3.852725,-1.414206,-2.167833,-1.746580,1.137636,0.457358,-1.465075,-1.094770,-0.016258,-0.306305,-2.580445
-2.965199,-2.004145,-0.280394,-0.173708,-4.994156,0.610534,0.365043,-1.254963,-0.120832,0.894215,0.028558,-2.245768,1.419239,3.431657,-3.425494,4.884625,0.208482,2.965369,0.513296,-2.558364,-0.623098,0.456795,-0.118127,0.461937,2.199933,1.618663,1.363353,-0.504989,-0.945877,1.336117,1.957775,-0.992288,-1.216662,-2.862521,0.620004,0.366661,-0.392006,-0.776445,1.568891,-0.154052,1.074360,1.248568,1.318814,2.743040,0.093122,0.943961,0.898142,-0.649804,-0.261458,-0.383815,-0.903515,0.867223,3.007521,0.299965,0.917194,0.338981,-4.255399,-1.765393,-0.202357,-3.871226,0.545376,-1.357481,-2.551404,-2.228564,-0.640991,1.580569,0.365207,2.311571,0.114507,-1.274740,-0.295373,4.265267,-0.052375,-2.230339,-1.287556,0.592903,2.993022,-0.170856,-1.588661,-1.119098,1.353679,-0.057984,0.738691,2.736001,-2.627252,-6.593962,1.875426,1.879739,2.508209,-0.850668,0.827362,0.740229,0.378198,0.002039,-2.342473,-1.629968,3.295517,-1.519982,0.096149,-1.334278,3.140457,-0.349929,0.803042,-2.166636,1.685412,-0.335607,-0.199813,1.094833,-2.295189,1.367082,-0.649459,5.584972,2.061294,-0.729871,0.848090,0.648136,-0.507353,-0.142576,-1.109610,-1.535722,0.832650,1.324845,-0.343835,0.604502,-3.293254,-1.213149,0.522957,-3.044722,0.991928,-5.171361,1.757987,2.835496,0.988672,3.899942,-2.353440,0.578049,0.726625,-1.511614,6.020087,0.466936,0.909290,3.154658,0.525236,-2.035520,1.767278,0.582813,-0.422034,-0.606400,0.559203,-0.659125,-1.068843,3.965268,2.577512,-0.439036,-0.612689,-1.972720,0.863275,-1.295739,-1.305654,0.052697,2.376305,-1.594661,-1.091719,-0.434227,-0.003965,-2.797220,0.106411,-2.903686,-0.707486,1.744986,-1.372094,1.130664,2.683339,-0.430917,0.553026,-0.861069,3.008472,1.176348,-2.707883,0.737609,1.843120,-1.706922,2.594273,-3.129128,-3.146039,0.131214,-2.432257,-0.754792,1.575931,2.556352,2.452344,1.258902,1.046705,-6.132801,-1.953269,4.053962,1.236823,-0.088423,-1.737616,-0.798481
-1.447547,3.024394,0.693902,2.561303,2.205454,2.003516,-0.408669,-0.685639,-2.529112,-0.127766,-5.462796,-4.595165,2.130857,2.157641,2.478195,-0.599815,-0.229561,4.567677,0.350842,0.059362,-0.495869,0.585394,-3.228660,-2.453384,-4.323538,-0.148330,1.450020,0.490954,-5.945444,0.558001,-3.561527,-3.426315,0.387579,0.428420,-1.387865,0.377464,0.156122,0.523567,-0.892498,-2.134595,2.019026,6.930915,-0.310504,2.289126,-2.215320,0.055830,-2.186840,-1.280537,1.519384,0.337723,2.024609,1.892044,-3.572712,-0.343750,-0.196760,-1.988825,5.827447,0.707840,2.847915,0.200654,4.021516,1.148933,3.506494,-0.110411,0.157734,0.937290,-0.255356,-0.229372,2.353435,0.325366,1.635502,-0.170343,2.967510,2.275686,-4.088093,-1.673377,-0.707073,1.713651,-0.649373,1.987659,-3.192634,0.655243,6.105211,-0.116930,1.000494,1.959879,-3.086571,1.374791,2.428888,4.230340,0.002824,1.355386,-2.695373,-2.398100,-0.093917,0.468987,0.337009,0.266279,-1.630692,-2.386356,-3.554813,-0.907490,0.877655,0.774672,0.382246,-1.220338,-0.661139,4.292898,-0.155640,3.535688,-1.028310,1.826370,-1.293478,-0.230208,0.168454,1.681706,4.034646,-0.621740,2.131261,1.960589,-2.867062,1.421553,0.888076,2.891304,-2.536571,-0.278985,-0.218283,1.369324,-0.624922,1.788999,0.203793,1.808211,-1.073571,-0.357431,0.375706,-0.483233,1.601356,1.470597,1.019401,4.845359,1.690823,-0.052033,2.459815,-1.747649,0.855478,-1.366445,3.328758,2.136835,-6.500464,-1.485659,-0.199621,1.723702,-1.501734,0.605017,3.233091,-0.184983,1.930594,-1.925737,1.098049,-2.212613,0.562522,2.965312,0.434257,-6.494798,3.504836,-1.686172,-0.599103,3.849836,6.738006,2.943566,0.247980,-3.552378,-1.845972,3.454509,1.677092,-2.834281,3.443411,0.115663,3.625911,-1.945075,3.902862,2.784351,5.560330,-3.427143,1.352766,1.636022,-0.731280,-2.277663,2.877124,3.761499,0.926616,1.690671,5.548226,0.324731,-1.653033,-5.203453,3.412752,8.044106,-0.078825,-5.343099
-1.679485,0.951347,-0.299118,-2.035042,1.797084,-1.563956,-3.022225,-1.269536,0.286648,0.706639,0.332114,0.576326,-1.238928,0.040324,-0.361531,-0.387175,-0.529132,-1.278094,0.152645,-0.939409,2.087014,-1.229727,-0.053860,-3.207747,0.438480,0.019844,0.860750,0.642717,3.625294,0.244388,1.438629,0.447213,-0.525676,0.060081,1.299386,2.712430,1.663599,-0.433304,1.031807,-1.642609,-0.648557,-3.815555,-0.195673,-1.239770,1.385649,0.103349,2.538869,1.521140,0.073320,-0.115190,0.173438,-0.876977,-0.293052,-1.061055,1.437948,-0.077041,-0.290635,-0.340069,-1.307746,-0.600680,-0.611274,-2.993336,1.704544,-0.283095,-1.426344,-3.055625,1.672576,-0.110359,-2.372109,-0.391712,-1.767938,-1.987642,-0.509381,2.560584,-0.915398,0.740069,-1.227294,-0.811821,-0.571436,-0.564585,3.447727,0.921205,-0.603574,-1.665550,-1.497776,1.691109,0.265262,-2.586739,-2.000373,-3.199720,0.192206,-2.285234,-0.470380,0.745283,0.932700,0.928614,-0.572227,1.458115,0.788462,-0.598640,-0.508349,0.682949,-2.153709,0.436144,0.672099,-0.467585,-0.168001,-3.379375,3.008764,-3.495592,0.311131,-0.764688,-0.281019,0.317028,-2.179106,-0.778911,-2.318774,1.900071,-2.486058,-1.293754,0.341064,-3.421449,-1.765282,-2.351378,1.918822,-1.740026,-0.152997,1.180528,0.258903,2.563070,-2.027858,-1.216174,2.125576,-1.100082,1.698409,0.020050,0.104858,-2.326676,-1.564534,-1.930785,-0.972117,-0.615961,0.384505,-0.469732,-4.022982,-1.507432,0.889861,-2.626968,0.210262,0.361063,-1.033361,-0.721487,-2.287694,-0.816889,-0.779271,-0.465007,-1.230662,1.415517,-0.990306,-1.392180,-4.030721,-1.361748,1.859731,-0.170754,-0.706131,1.379494,-0.686395,1.052032,-0.621354,-5.453894,-0.636961,0.630817,0.158214,-1.911122,-4.950818,1.454727,-4.434863,-1.423750,-1.376515,1.952609,-0.346037,-0.260313,-3.545326,1.200479,4.661855,-2.999422,1.621132,2.787378,-1.867600,-2.386201,-0.401674,-1.818599,-1.318985,1.538129,-1.505901,-1.314066,-1.760513,-3.148719,-3.105394,-0.614959
4.309972,1.787373,-0.320403,-0.680735,0.887259,-2.582861,-1.253037,-0.226322,-0.298339,1.047452,-0.429458,-1.620534,-1.426706,-3.616053,1.180212,-2.829713,-0.996569,-2.714313,0.364768,2.314428,2.019023,0.610187,0.235569,7.045784,3.486519,1.675623,-0.662111,-0.442983,4.758127,-1.639277,-0.977584,1.736501,4.340437,-0.762714,2.502205,0.036607,2.738535,2.493298,-0.218970,1.023165,-1.398304,-7.480147,-1.529331,-1.263794,1.426630,0.259704,3.346742,3.273593,3.454271,-0.150387,-1.278420,-2.769420,1.418142,0.287572,1.087647,-1.196014,-3.554407,0.254703,1.693909,0.437536,1.481590,0.245273,1.445907,1.599659,-1.171180,1.836018,2.081288,-2.061859,1.920160,1.821415,1.770642,0.099148,0.670781,1.763446,0.679485,-0.097791,-1.977454,-1.672641,-1.053050,-0.857933,-1.782203,-1.419640,1.312557,-2.992256,-0.945315,2.020484,5.599344,0.603659,0.719249,-0.076977,0.901934,-2.461895,2.002456,2.257970,-0.981733,1.489798,0.092058,0.560995,-0.020693,-0.865907,3.121512,0.685260,3.653335,0.985231,-1.225244,2.251314,-0.411861,-1.203438,-0.472228,-1.100254,0.060672,-4.032185,0.999525,-0.247989,0.255635,-0.106051,-3.374334,-0.002963,0.855555,-0.091856,0.068693,1.512295,2.540207,-0.328012,-1.116812,0.371574,-0.711718,0.495310,1.866246,4.618288,-1.236886,-0.253482,2.683489,-1.824075,3.398564,-0.331692,-2.291138,-1.890743,-2.745259,-1.335730,1.009559,0.508450,-1.357797,2.761010,-1.312702,-1.865393,1.001676,3.608151,4.589795,-0.327616,-0.235453,-2.504321,0.344337,2.637129,0.142102,-0.543691,-1.288796,-0.824645,3.871236,-1.776434,0.043323,-0.164823,0.133700,1.882389,1.519082,1.437275,-0.192323,1.448879,-2.535528,-3.700670,-0.675137,4.257779,1.877788,-1.469064,-1.350115,0.313232,-0.865732,0.397110,0.333589,0.210328,-1.159481,1.402424,-4.707360,3.376055,-0.066073,2.848098,0.817869,5.486042,0.451612,0.522571,-0.859914,1.608275,1.004486,-0.620490,3.724632,2.593710,0.634854,-7.958978,2.213934,1.138808
-3.671119,1.814782,0.508927,5.109022,-0.690474,1.187630,0.311984,0.894085,0.857670,-2.625565,-2.465069,-2.168209,-1.101285,1.152754,-0.124009,-0.809839,-0.190257,4.970276,0.108220,0.397169,0.048540,-2.408348,-2.844617,-4.515958,-0.506625,3.074193,-1.010995,0.184400,-1.828182,1.567608,-3.471506,-1.551923,-2.409805,-1.467977,-2.025346,0.178710,1.863898,2.749771,1.648716,-3.465586,-0.356547,1.422879,-0.812151,4.052681,-2.015128,-0.031428,0.002617,1.476333,-2.018047,1.176872,-1.351939,1.172824,-2.394433,-2.508616,-0.790849,0.036666,0.946780,-1.192484,-2.835327,-0.842512,1.407853,-1.187382,0.854415,0.103275,-0.757243,-1.621495,-0.499737,0.556506,2.582220,-1.453827,-1.367737,0.837783,0.858986,-0.167175,-4.781857,-1.387354,-0.752438,0.600837,-1.406983,1.301485,-0.362340,1.828109,0.854529,0.320211,-1.755531,-4.523237,-3.446540,1.076762,4.100705,2.069148,0.655551,2.520666,-1.974067,-0.890796,0.734158,-2.549554,2.230881,0.075018,-2.089833,-2.305747,0.466449,-0.218779,0.152211,0.685462,4.025510,-0.884251,2.519533,5.604296,-0.822082,4.493822,0.220673,-0.394889,-1.180494,2.376290,-2.236372,-3.416668,-0.753922,1.144155,1.609611,1.577435,-1.085827,-0.486823,-2.985221,0.840406,-1.304006,-0.459185,1.799658,-1.024018,-0.812255,-0.988615,2.650877,-2.451758,-1.331762,2.112273,-2.677545,0.844140,0.059830,-0.429588,-1.857518,4.297456,-0.622006,-0.965596,0.324777,-2.591682,1.901720,-1.472290,-2.714473,-0.862209,-4.908755,-4.099422,-1.328306,-2.932865,-2.500213,-2.153759,0.071920,-2.389802,-2.511229,-0.603448,-0.186506,-2.440215,1.550765,-4.267598,2.395425,-3.959026,-3.943420,-2.263149,-2.100613,-1.187122,6.316607,1.443563,-2.108661,-3.728981,-4.109713,4.469168,-0.132894,0.078213,5.049232,2.992169,4.371180,-1.096696,-0.296356,-4.865891,3.373946,-0.376049,-2.365641,-0.785005,-0.877733,-4.195691,1.124102,0.040775,0.727114,3.851793,4.878674,-3.788032,-4.143746,-4.897839,1.347422,4.330744,1.509862,-2.159677
3.665738,1.899581,1.569516,-0.950756,2.302300,-1.260581,2.756837,2.979599,-1.644549,-0.106516,-1.036485,1.189319,-0.114811,-2.342466,0.178467,-2.719266,0.943238,-1.932533,0.337391,0.053166,-0.130153,-0.047625,2.846317,5.078225,2.157379,-1.558436,1.152933,-0.169037,2.227565,1.968601,0.218934,2.222759,4.545545,2.437066,-0.853772,-0.691565,0.913336,-1.710232,-1.978207,-0.154905,0.136959,-1.029900,1.874847,-3.603469,-0.320832,0.175537,-0.966087,2.161302,2.095708,-1.100022,0.936116,-0.036636,3.309679,-2.699851,-2.081498,-0.199875,0.261484,1.646189,1.183275,0.357341,2.159633,3.219365,-0.329096,2.603734,0.908009,5.035480,0.801471,0.381866,2.563932,1.700262,1.274969,-0.912032,-4.130136,-1.574136,3.243609,0.885101,0.414501,0.264927,-0.552528,3.359837,1.089059,-0.371742,-1.962442,-2.426113,3.737572,5.203757,1.199232,1.303114,-1.343380,0.234958,-1.242547,-3.394462,0.225382,2.287628,2.739225,2.877719,-1.113422,-1.020769,1.007704,-0.936864,1.062008,1.520376,3.445231,-0.129890,-0.861468,0.944439,-0.335245,-1.003569,-0.480335,-1.758793,0.346114,-0.921789,1.650673,-1.838839,3.515871,3.906766,1.864262,0.944804,0.885030,2.271165,-1.401419,0.249116,-3.286563,2.725255,2.171254,3.610590,-0.981400,-0.030469,-0.108158,4.824550,0.155903,2.438063,3.557493,-1.988778,3.186763,-0.618206,-0.034749,2.136424,1.607170,-1.815421,0.136525,-3.377632,2.396896,1.456816,0.811180,0.048599,2.119338,2.933743,0.870572,0.975750,3.013024,3.707899,3.873116,3.240493,-1.842728,-0.244410,-0.057731,0.115777,0.926851,0.187474,-1.211939,2.302942,-0.732258,3.319010,0.468457,4.086930,5.022335,1.907795,2.188865,2.571411,2.452160,3.410882,1.098616,-1.370767,5.355841,-0.038853,0.337399,1.144985,1.545036,0.822071,0.680337,-1.001160,0.354232,3.045780,1.494202,3.035933,1.454930,1.065563,0.231917,3.684715,0.542876,1.384451,-1.084556,2.312786,3.072195,-2.004931,-0.038896,-3.989371,-2.106666,3.693250
-1.673064,-1.418545,-2.867751,-0.225159,-0.379844,1.479384,-2.824689,-0.128443,1.179254,-2.514733,1.311997,2.439859,-1.487388,2.471110,0.882320,-1.795661,-0.634041,3.772652,-2.131806,-1.034915,-1.978258,-0.451313,1.835560,-1.410272,-6.082703,-1.726202,1.209556,0.873092,1.840775,0.951945,1.446889,-0.922354,-0.146829,-0.260438,-0.963002,-0.690372,-2.876655,-1.152442,-0.858075,2.142565,-0.740073,3.048885,-0.279071,2.235057,-3.540493,-1.864853,-0.421059,-3.165433,2.784512,0.922110,0.352843,1.300886,1.005982,-0.099813,-0.190717,0.884529,2.657354,0.369230,-1.847688,0.489064,0.671800,-1.013546,-2.611908,-1.234011,-1.354077,-0.836482,-0.419124,1.279631,-3.621810,-3.099636,-0.754532,0.995979,0.896792,-0.178350,1.546161,0.205588,2.958727,-0.898766,0.379186,-0.882071,-1.358502,-0.466017,-0.737014,-0.900617,-2.931022,0.448745,-1.380799,0.234946,-0.126765,-0.348497,-2.415998,4.216016,0.652816,-1.796666,-2.568359,0.654599,-1.060432,-0.227742,-1.064879,-0.353841,-5.983694,-2.442316,-0.830311,-0.515267,-1.259380,-1.608122,4.003894,1.825295,-1.079065,-4.686305,0.998206,1.819439,-0.665470,-1.246716,-2.687534,-0.367931,2.101600,-2.405251,1.169441,0.438984,-1.491012,-2.132780,0.421430,0.439732,-2.609351,-1.705212,-2.034575,-1.080006,-1.014565,-1.730275,-3.705185,-3.328521,1.009134,3.383434,1.535950,-0.406210,1.655907,-0.696018,-1.278206,-1.126177,-1.842185,2.219005,-1.291071,-3.729327,-3.936239,-1.960364,1.188098,-2.023929,-0.631956,1.250241,0.546649,-3.379008,-0.518629,-1.586831,-0.341259,0.773974,2.425642,-3.122547,-1.167509,2.615457,-0.310137,-0.318720,-2.688794,3.311235,-2.149708,0.790277,0.646468,0.118897,-0.540295,-3.839032,0.241258,-1.301824,0.433498,-0.712084,-3.187705,-0.738052,1.231853,-2.265706,-1.875799,1.444793,-0.506298,3.592320,1.880206,-4.129447,-2.201664,0.802640,-4.301158,-2.153434,-1.729625,0.298986,3.017519,-8.520735,-2.992852,-2.713392,-2.109753,-0.017911,-1.684464,5.812431,-3.340411,1.251686
-0.632494,-2.453849,-1.964818,-2.971908,2.079910,-1.633191,-3.393204,0.363008,2.129341,1.536025,3.369178,5.680763,1.128466,-1.485475,-2.496588,-2.376567,-0.762928,-2.040190,0.546605,-0.029225,2.849504,0.373542,-0.471762,0.075307,-0.589424,0.037417,-0.104173,-0.858124,0.283087,-3.412965,4.786995,-1.240246,-1.973552,-0.831143,0.961497,0.218672,-0.251338,0.006719,-1.905570,0.585895,0.012357,-3.719572,-0.793788,-1.284925,1.802535,-0.205900,-0.195897,-0.224387,0.015906,-0.988526,-1.985335,-2.289939,2.200745,0.103786,-1.349608,-0.807270,0.313056,1.807349,0.291441,-1.880453,-1.037875,-0.407120,0.177394,-2.373984,0.724637,-2.104677,0.219135,1.096065,-2.028610,0.219920,-0.181118,-0.013951,-2.641765,1.535242,3.379953,-0.856959,0.929284,-1.497834,-0.526960,0.641085,0.335857,0.922408,-2.343945,-0.672772,-2.039768,1.786940,1.434856,-0.361908,-1.739382,-1.076936,0.860148,2.656618,-1.812446,3.864738,0.348081,3.341609,-0.538785,0.825700,0.066662,1.827077,-3.289673,2.219942,-0.801509,1.476026,-0.052284,-0.458528,1.534594,-1.165535,1.892994,-8.239389,1.545406,-4.735880,3.601190,0.108179,-1.750697,0.214195,-4.373220,0.904078,-3.025285,-2.551580,5.607386,-1.947863,-1.647255,-1.664702,-0.333370,-2.209522,-1.024231,3.414447,0.547218,-0.284082,-2.053121,2.652294,2.413965,-2.992226,2.748079,0.182523,-0.919021,-4.497937,-2.518853,-4.032210,-1.314010,-1.284801,-1.569882,-4.505701,-0.533538,0.307178,-0.617406,-3.175156,1.234941,3.516768,0.257668,-0.492943,-0.281298,2.260842,-0.428238,2.808660,1.083413,2.634713,-3.811140,-1.011122,2.504712,0.968190,2.043709,4.613716,-1.286581,3.421892,0.231972,-2.459987,-5.134872,-2.831280,-1.457320,0.565087,1.055558,-0.033874,-0.365389,2.559531,-3.120960,-2.347179,-0.913195,-1.194732,-2.534016,3.598731,-2.850672,1.003997,0.148391,-2.435226,2.627633,2.308245,-2.179259,-2.720130,0.682954,-5.450221,-7.093757,3.575515,0.508320,2.572548,-2.470477,-1.772170,-0.890110,-1.053374
-0.970307,-0.773972,-2.849051,2.029006,-1.499714,1.078480,-1.257158,-0.943688,1.314099,2.218661,0.629693,2.124813,0.408649,-0.898155,-0.258195,4.465808,-0.212968,1.608536,1.897785,-0.290550,-0.874630,-1.141926,-1.408260,-5.217807,-7.704238,2.101750,1.484384,-0.804724,-5.034871,1.695085,-0.411812,-3.566494,-1.978308,-1.740168,-1.253911,-1.023569,1.561409,-0.001383,0.163474,-0.622136,-0.101634,0.461697,-1.569597,1.032302,-1.150933,-1.683478,-3.864771,0.381865,-5.802832,1.424702,1.688184,1.959577,-1.393727,-1.705015,-0.690141,-0.663030,-0.789004,-1.508120,1.395462,0.745030,-1.193318,-0.213147,-1.682049,1.280377,1.038986,-1.776012,-0.678965,-2.248635,1.601322,-1.583701,0.668583,0.389701,0.035785,-2.337939,-1.786215,-1.104369,-4.936226,0.687691,1.337934,1.720244,-0.624290,2.300033,-0.765449,1.450469,-4.394568,-5.380610,-1.517947,0.651798,2.195842,-0.857490,-1.230679,0.126317,-1.290461,1.909718,2.656427,-1.792541,1.402188,0.226339,0.335557,1.566182,-4.540329,-0.690211,0.401341,0.277954,-3.183724,0.052232,3.607136,3.884982,0.306977,-3.151794,1.782437,0.554534,-1.864757,-1.348511,-2.050688,-0.549593,-6.500129,0.118933,-1.573249,-1.597243,8.175073,0.687935,0.982484,0.434898,0.242934,-2.274601,-1.019191,-2.643384,-2.441557,-4.836236,-0.246879,3.639017,0.471091,-0.991396,-3.951868,-1.473058,0.658410,-6.701791,-2.911926,0.026389,-0.587973,-3.620730,1.019906,-3.086436,2.152671,1.921911,2.597335,-0.723764,-6.087238,-2.331287,0.549650,-1.824858,-1.221741,-2.042756,0.561452,-3.397322,-3.931384,0.905467,0.274961,-4.589288,0.055431,-3.338371,1.582588,-1.663526,-2.698699,-2.340184,-2.714291,0.857094,2.264266,1.700517,-3.386572,-5.201639,-3.161135,3.198805,-0.280865,-0.796960,0.938727,0.381182,-0.964291,-1.361665,0.177870,-2.975721,2.498575,0.269808,-1.471405,-3.566341,1.281105,-0.776300,1.775492,-1.979940,-2.085019,-3.115966,-2.108009,0.490234,-7.869559,2.424848,0.416734,4.145827,-1.390769,0.216161
